investor_sector,project_sector,investor_location,project_location,investor_risk,project_risk,investor_size,project_size,past_return,expected_return,cosine_similarity,suitability_score,final_label
agriculture,agriculture,riyadh,jeddah,medium,medium,large,small,0.141,0.101,0.972,4,1
tech,real_estate,jeddah,dammam,medium,high,medium,medium,0.104,0.206,0.513,2,0
real_estate,real_estate,jeddah,riyadh,medium,low,medium,medium,0.112,0.201,0.751,6,1
real_estate,real_estate,jeddah,dammam,medium,low,small,small,0.085,0.157,0.74,6,1
tech,tech,jeddah,jeddah,high,medium,medium,medium,0.091,0.171,0.503,7,1
real_estate,agriculture,riyadh,riyadh,high,high,large,small,0.1,0.172,0.278,4,0
tech,agriculture,dammam,dammam,low,medium,large,medium,0.111,0.094,0.5,1,0
agriculture,real_estate,dammam,dammam,medium,medium,large,large,0.115,0.211,0.75,5,1
agriculture,agriculture,riyadh,dammam,low,low,large,medium,0.12,0.166,0.764,5,1
agriculture,agriculture,dammam,riyadh,medium,medium,small,large,0.089,0.191,0.726,5,1
agriculture,agriculture,riyadh,riyadh,medium,medium,small,small,0.094,0.118,0.507,7,1
agriculture,agriculture,dammam,jeddah,medium,medium,medium,medium,0.153,0.16,0.772,6,1
tech,real_estate,dammam,jeddah,medium,medium,small,small,0.102,0.112,0.262,4,0
real_estate,real_estate,jeddah,jeddah,medium,high,medium,medium,0.12,0.121,0.997,5,1
agriculture,agriculture,riyadh,riyadh,low,low,small,small,0.164,0.116,0.734,6,1
tech,agriculture,riyadh,riyadh,low,low,small,small,0.129,0.202,0.546,5,0
agriculture,real_estate,jeddah,jeddah,medium,medium,large,large,0.131,0.192,0.77,5,1
real_estate,real_estate,riyadh,jeddah,high,medium,small,small,0.142,0.112,0.98,5,1
real_estate,real_estate,jeddah,dammam,high,low,large,large,0.11,0.091,0.744,5,1
tech,tech,riyadh,riyadh,medium,high,large,large,0.084,0.152,0.741,5,1
real_estate,tech,dammam,dammam,high,medium,medium,small,0.147,0.117,0.043,3,0
real_estate,agriculture,riyadh,dammam,medium,low,large,small,0.145,0.125,0.986,2,1
real_estate,agriculture,dammam,dammam,medium,low,medium,small,0.163,0.125,0.744,3,0
real_estate,tech,jeddah,jeddah,medium,medium,large,medium,0.09,0.18,0.968,4,1
agriculture,real_estate,jeddah,dammam,low,medium,small,small,0.099,0.121,0.264,2,0
real_estate,tech,dammam,dammam,low,medium,medium,small,0.092,0.083,0.25,1,0
tech,tech,jeddah,jeddah,low,medium,medium,medium,0.131,0.171,0.77,5,1
real_estate,tech,jeddah,riyadh,high,high,large,medium,0.157,0.181,0.562,3,0
tech,tech,dammam,riyadh,medium,medium,medium,small,0.152,0.187,0.781,5,1
real_estate,agriculture,riyadh,jeddah,high,high,large,small,0.146,0.089,0.483,2,0
tech,agriculture,riyadh,riyadh,low,low,small,small,0.164,0.202,0.368,5,0
agriculture,agriculture,riyadh,dammam,medium,low,large,medium,0.176,0.081,0.677,4,0
tech,agriculture,jeddah,riyadh,high,low,small,small,0.108,0.116,0.022,4,0
real_estate,real_estate,riyadh,riyadh,high,medium,small,small,0.135,0.174,0.545,7,1
real_estate,agriculture,riyadh,jeddah,medium,medium,medium,large,0.147,0.085,0.242,2,0
tech,tech,riyadh,jeddah,medium,medium,small,large,0.16,0.177,0.343,5,0
real_estate,real_estate,riyadh,jeddah,medium,low,small,large,0.151,0.182,0.78,5,1
real_estate,agriculture,dammam,jeddah,medium,medium,medium,small,0.163,0.169,0.557,3,0
agriculture,agriculture,riyadh,riyadh,high,low,small,small,0.137,0.202,0.555,7,1
tech,agriculture,riyadh,riyadh,low,high,small,small,0.116,0.172,0.296,3,0
agriculture,agriculture,jeddah,jeddah,low,high,large,large,0.077,0.099,0.75,5,1
agriculture,agriculture,riyadh,riyadh,medium,medium,large,large,0.126,0.191,0.091,7,0
real_estate,tech,jeddah,dammam,medium,low,large,small,0.149,0.141,0.992,2,1
tech,tech,jeddah,riyadh,medium,medium,medium,large,0.17,0.139,0.976,4,1
agriculture,real_estate,dammam,dammam,medium,low,small,small,0.125,0.157,0.766,5,1
real_estate,real_estate,riyadh,jeddah,low,medium,large,small,0.153,0.121,0.283,2,0
tech,agriculture,dammam,dammam,medium,medium,large,medium,0.146,0.094,0.252,3,0
real_estate,real_estate,riyadh,jeddah,medium,medium,small,small,0.091,0.121,0.999,6,1
real_estate,real_estate,riyadh,riyadh,medium,medium,large,small,0.145,0.174,0.551,6,0
tech,tech,jeddah,riyadh,medium,low,small,small,0.096,0.15,0.269,6,0
real_estate,real_estate,riyadh,dammam,medium,medium,small,medium,0.151,0.201,0.352,5,0
agriculture,tech,dammam,riyadh,low,high,medium,large,0.078,0.152,0.493,1,0
tech,tech,dammam,riyadh,low,low,large,small,0.114,0.15,0.761,5,1
real_estate,tech,jeddah,riyadh,low,low,medium,small,0.119,0.173,0.995,3,1
tech,agriculture,jeddah,riyadh,medium,high,medium,medium,0.168,0.15,0.32,1,0
agriculture,agriculture,jeddah,dammam,low,low,large,small,0.14,0.125,0.989,4,1
real_estate,tech,dammam,riyadh,low,medium,medium,small,0.121,0.187,0.536,1,0
agriculture,tech,jeddah,riyadh,medium,low,small,small,0.139,0.173,0.547,4,0
real_estate,real_estate,riyadh,dammam,medium,medium,medium,medium,0.098,0.201,0.733,6,1
agriculture,agriculture,dammam,dammam,high,high,large,large,0.154,0.171,0.554,7,1
agriculture,tech,dammam,riyadh,medium,medium,small,large,0.143,0.118,0.983,2,1
agriculture,tech,dammam,riyadh,high,medium,large,small,0.152,0.159,0.546,3,0
tech,real_estate,riyadh,jeddah,high,high,medium,medium,0.1,0.08,0.495,3,0
real_estate,agriculture,dammam,jeddah,medium,medium,medium,medium,0.112,0.109,0.996,3,1
real_estate,agriculture,dammam,riyadh,medium,medium,small,small,0.108,0.118,0.267,4,0
tech,real_estate,jeddah,dammam,low,medium,medium,medium,0.176,0.201,0.586,2,0
tech,agriculture,jeddah,jeddah,medium,medium,large,large,0.096,0.101,0.752,5,1
agriculture,real_estate,dammam,dammam,medium,low,medium,small,0.133,0.157,0.305,4,0
agriculture,agriculture,jeddah,jeddah,medium,medium,large,small,0.167,0.101,0.258,5,0
agriculture,agriculture,jeddah,riyadh,high,low,small,small,0.119,0.119,0.755,6,1
real_estate,real_estate,dammam,dammam,medium,medium,large,medium,0.173,0.201,0.792,6,1
agriculture,tech,jeddah,jeddah,low,medium,medium,small,0.178,0.138,0.309,1,0
tech,tech,jeddah,dammam,medium,low,small,small,0.07,0.141,0.733,6,1
tech,tech,dammam,riyadh,medium,high,large,small,0.096,0.098,0.503,3,0
tech,agriculture,jeddah,riyadh,low,medium,small,large,0.133,0.191,0.325,1,0
tech,tech,dammam,dammam,medium,medium,large,large,0.172,0.15,0.762,6,1
agriculture,agriculture,riyadh,jeddah,high,medium,medium,small,0.098,0.101,0.751,5,1
agriculture,agriculture,riyadh,dammam,low,medium,large,medium,0.12,0.094,0.985,2,1
real_estate,tech,dammam,dammam,high,medium,small,medium,0.09,0.088,0.251,3,0
agriculture,agriculture,jeddah,riyadh,low,high,large,small,0.133,0.123,0.992,2,1
real_estate,real_estate,dammam,jeddah,high,medium,small,small,0.097,0.121,0.754,6,1
agriculture,tech,riyadh,dammam,medium,medium,medium,small,0.093,0.093,0.998,3,1
agriculture,agriculture,dammam,dammam,high,low,large,medium,0.144,0.136,0.76,5,1
tech,agriculture,dammam,riyadh,high,low,medium,small,0.149,0.116,0.977,2,1
agriculture,tech,dammam,riyadh,medium,medium,small,large,0.098,0.114,1.0,3,1
tech,agriculture,dammam,jeddah,high,medium,small,medium,0.165,0.173,0.343,3,0
tech,tech,riyadh,jeddah,high,medium,medium,medium,0.139,0.114,0.51,5,0
tech,tech,riyadh,jeddah,medium,medium,large,large,0.154,0.177,0.779,6,1
tech,real_estate,dammam,jeddah,low,low,medium,large,0.178,0.182,0.362,3,0
tech,agriculture,dammam,dammam,low,medium,large,large,0.102,0.162,0.753,3,0
real_estate,tech,riyadh,jeddah,medium,medium,medium,medium,0.176,0.114,0.499,3,0
tech,real_estate,dammam,jeddah,low,medium,large,medium,0.102,0.125,0.267,1,0
tech,tech,dammam,jeddah,high,medium,medium,small,0.106,0.138,0.758,5,1
tech,tech,riyadh,jeddah,low,medium,large,medium,0.074,0.18,0.006,3,0
tech,tech,jeddah,dammam,medium,medium,medium,small,0.104,0.128,0.756,5,1
tech,agriculture,jeddah,riyadh,low,low,small,small,0.168,0.202,0.791,4,1
tech,agriculture,riyadh,dammam,medium,low,small,medium,0.09,0.166,0.979,3,1
real_estate,tech,dammam,riyadh,medium,medium,medium,large,0.112,0.117,0.268,3,0
tech,tech,riyadh,riyadh,medium,medium,small,small,0.164,0.187,0.57,7,1
agriculture,agriculture,jeddah,jeddah,low,low,large,large,0.117,0.197,0.532,7,1
agriculture,agriculture,dammam,riyadh,medium,medium,large,small,0.144,0.118,0.278,4,0
real_estate,agriculture,jeddah,riyadh,medium,low,medium,small,0.152,0.202,0.354,3,0
real_estate,tech,jeddah,jeddah,medium,medium,small,medium,0.129,0.171,0.31,4,0
agriculture,agriculture,dammam,dammam,high,low,large,medium,0.176,0.166,0.773,5,1
tech,tech,dammam,riyadh,medium,low,medium,small,0.151,0.15,0.539,4,0
tech,tech,jeddah,dammam,high,medium,large,large,0.107,0.15,0.758,6,1
tech,tech,dammam,jeddah,medium,medium,medium,large,0.082,0.142,0.499,5,0
agriculture,real_estate,jeddah,dammam,medium,medium,large,large,0.089,0.211,0.262,4,0
real_estate,tech,riyadh,riyadh,high,medium,large,large,0.1,0.118,0.755,5,1
agriculture,real_estate,dammam,dammam,medium,low,small,small,0.177,0.192,0.789,5,1
tech,agriculture,dammam,jeddah,medium,high,small,small,0.121,0.089,0.494,1,0
real_estate,real_estate,jeddah,dammam,high,low,medium,small,0.114,0.157,0.761,5,1
tech,tech,jeddah,jeddah,medium,medium,small,large,0.162,0.177,0.78,6,1
real_estate,real_estate,riyadh,dammam,high,low,small,small,0.142,0.157,0.312,6,0
real_estate,tech,riyadh,jeddah,medium,low,large,medium,0.105,0.152,0.039,3,0
real_estate,agriculture,dammam,riyadh,high,high,medium,small,0.147,0.123,0.283,2,0
tech,agriculture,jeddah,dammam,high,low,large,small,0.163,0.165,0.554,3,0
tech,tech,jeddah,jeddah,medium,medium,large,small,0.099,0.136,0.755,6,1
tech,agriculture,dammam,dammam,medium,high,large,medium,0.159,0.173,0.338,2,0
agriculture,agriculture,jeddah,jeddah,medium,medium,small,small,0.075,0.101,0.749,7,1
agriculture,tech,jeddah,jeddah,low,low,large,medium,0.105,0.128,0.757,4,0
tech,tech,dammam,riyadh,medium,high,medium,small,0.139,0.098,0.019,2,0
tech,tech,riyadh,dammam,medium,medium,small,small,0.095,0.128,0.754,6,1
real_estate,real_estate,riyadh,riyadh,medium,medium,medium,small,0.176,0.174,0.779,5,1
tech,agriculture,jeddah,riyadh,low,low,small,small,0.09,0.119,0.752,4,0
agriculture,agriculture,jeddah,riyadh,medium,medium,medium,small,0.072,0.158,0.725,5,1
tech,tech,dammam,dammam,medium,medium,medium,small,0.152,0.083,0.706,5,1
tech,tech,riyadh,jeddah,medium,medium,large,large,0.085,0.142,0.745,6,1
tech,tech,jeddah,jeddah,medium,medium,large,small,0.126,0.136,0.761,6,1
real_estate,real_estate,riyadh,riyadh,low,low,large,medium,0.077,0.201,0.701,6,1
real_estate,agriculture,dammam,jeddah,high,medium,medium,large,0.162,0.181,0.348,3,0
tech,tech,jeddah,jeddah,high,low,large,medium,0.163,0.128,0.747,5,1
agriculture,tech,jeddah,jeddah,medium,medium,medium,large,0.164,0.177,0.129,4,0
agriculture,agriculture,dammam,dammam,high,medium,large,large,0.154,0.162,0.773,7,1
tech,tech,jeddah,riyadh,medium,medium,large,large,0.105,0.117,0.755,6,1
tech,tech,jeddah,jeddah,high,medium,small,small,0.103,0.136,0.514,7,1
agriculture,agriculture,jeddah,riyadh,high,low,small,small,0.144,0.116,0.511,5,0
agriculture,agriculture,riyadh,dammam,medium,high,medium,medium,0.165,0.173,0.125,4,0
agriculture,agriculture,dammam,riyadh,medium,medium,small,small,0.141,0.139,0.762,5,1
agriculture,real_estate,jeddah,dammam,high,low,medium,small,0.087,0.192,0.26,3,0
tech,tech,riyadh,dammam,medium,medium,large,small,0.15,0.117,0.744,4,0
tech,agriculture,riyadh,jeddah,medium,medium,medium,large,0.086,0.101,1.0,3,1
agriculture,agriculture,riyadh,jeddah,high,medium,medium,small,0.17,0.101,0.939,4,1
tech,tech,jeddah,dammam,high,medium,large,medium,0.079,0.175,0.723,5,1
real_estate,agriculture,jeddah,jeddah,medium,medium,medium,medium,0.144,0.16,0.771,5,1
agriculture,tech,dammam,riyadh,medium,medium,large,large,0.115,0.139,1.0,4,1
tech,tech,jeddah,dammam,low,low,medium,small,0.176,0.141,0.753,4,0
agriculture,agriculture,dammam,dammam,high,low,small,medium,0.161,0.166,0.775,6,1
tech,tech,riyadh,dammam,medium,medium,medium,small,0.169,0.093,0.475,4,0
agriculture,real_estate,dammam,dammam,medium,medium,medium,medium,0.162,0.201,1.0,5,1
tech,tech,dammam,riyadh,medium,low,large,small,0.179,0.173,0.353,4,0
tech,tech,jeddah,jeddah,medium,medium,medium,small,0.124,0.136,0.047,6,0
real_estate,real_estate,riyadh,jeddah,high,medium,large,medium,0.146,0.125,0.752,4,0
real_estate,real_estate,jeddah,jeddah,medium,high,small,small,0.131,0.132,0.523,5,0
agriculture,real_estate,dammam,riyadh,low,high,large,small,0.126,0.085,0.004,0,0
real_estate,real_estate,dammam,dammam,low,low,large,small,0.124,0.192,0.765,6,1
real_estate,tech,riyadh,riyadh,medium,low,small,small,0.14,0.15,0.767,5,1
tech,tech,riyadh,riyadh,medium,medium,medium,large,0.081,0.139,0.743,6,1
agriculture,real_estate,riyadh,jeddah,high,low,small,large,0.137,0.182,0.549,3,0
tech,tech,riyadh,riyadh,medium,low,small,small,0.09,0.15,0.505,7,1
real_estate,tech,dammam,riyadh,low,low,medium,small,0.08,0.183,0.719,3,0
tech,tech,riyadh,riyadh,medium,medium,medium,medium,0.163,0.163,0.552,7,1
tech,real_estate,dammam,jeddah,high,high,medium,medium,0.15,0.121,0.514,3,0
tech,tech,jeddah,riyadh,medium,medium,medium,small,0.104,0.187,0.516,5,0
tech,tech,jeddah,riyadh,high,high,large,small,0.094,0.098,0.007,5,0
real_estate,tech,dammam,jeddah,high,medium,large,small,0.097,0.183,0.042,3,0
real_estate,real_estate,riyadh,riyadh,high,low,medium,medium,0.179,0.201,0.587,7,1
tech,tech,riyadh,jeddah,low,medium,small,large,0.116,0.177,0.529,3,0
agriculture,agriculture,jeddah,jeddah,medium,medium,large,large,0.151,0.181,0.779,7,1
agriculture,tech,jeddah,riyadh,medium,medium,small,medium,0.155,0.163,0.326,3,0
agriculture,tech,riyadh,jeddah,high,medium,large,small,0.113,0.183,0.987,3,1
real_estate,real_estate,riyadh,jeddah,low,medium,large,small,0.077,0.121,0.252,3,0
tech,tech,riyadh,riyadh,low,low,small,small,0.146,0.183,0.556,7,1
agriculture,tech,dammam,riyadh,low,medium,large,medium,0.134,0.186,0.997,1,0
tech,tech,dammam,dammam,low,medium,large,large,0.111,0.206,0.972,5,1
agriculture,agriculture,dammam,dammam,high,high,small,small,0.108,0.215,0.74,7,1
agriculture,agriculture,riyadh,riyadh,high,medium,medium,small,0.098,0.124,0.755,6,1
real_estate,tech,jeddah,jeddah,medium,medium,medium,small,0.111,0.136,0.277,4,0
agriculture,agriculture,dammam,jeddah,high,medium,small,medium,0.161,0.109,0.959,4,1
tech,tech,riyadh,riyadh,high,medium,large,large,0.083,0.117,0.503,7,1
real_estate,agriculture,jeddah,jeddah,medium,low,large,large,0.09,0.197,0.724,5,1
tech,tech,riyadh,dammam,medium,medium,small,large,0.095,0.206,0.726,5,1
real_estate,real_estate,dammam,jeddah,high,medium,medium,small,0.086,0.112,0.751,5,1
agriculture,real_estate,dammam,dammam,medium,medium,small,large,0.107,0.211,0.74,4,0
real_estate,real_estate,dammam,riyadh,medium,medium,large,small,0.106,0.174,0.753,5,1
agriculture,real_estate,dammam,dammam,medium,low,medium,large,0.137,0.08,0.0,3,0
tech,agriculture,dammam,jeddah,medium,medium,small,medium,0.121,0.109,0.023,2,0
real_estate,agriculture,jeddah,dammam,low,high,medium,medium,0.126,0.173,0.997,2,1
real_estate,agriculture,jeddah,dammam,high,low,medium,small,0.102,0.125,0.511,3,0
real_estate,agriculture,jeddah,jeddah,medium,medium,medium,large,0.144,0.085,0.953,3,1
real_estate,agriculture,jeddah,jeddah,medium,medium,medium,large,0.112,0.101,0.994,3,1
real_estate,tech,riyadh,riyadh,medium,medium,medium,medium,0.147,0.186,0.558,5,0
agriculture,tech,riyadh,jeddah,medium,medium,small,medium,0.121,0.114,0.994,2,1
tech,tech,riyadh,riyadh,high,medium,large,large,0.079,0.114,0.501,7,1
agriculture,agriculture,dammam,jeddah,medium,medium,large,small,0.092,0.101,1.0,5,1
agriculture,real_estate,jeddah,dammam,low,low,small,small,0.154,0.192,0.349,4,0
real_estate,real_estate,jeddah,riyadh,medium,medium,medium,small,0.098,0.174,0.745,5,1
tech,tech,dammam,jeddah,medium,medium,small,medium,0.171,0.114,0.952,4,1
agriculture,agriculture,dammam,dammam,medium,medium,medium,medium,0.08,0.094,0.751,7,1
real_estate,tech,riyadh,riyadh,low,high,medium,large,0.079,0.152,0.01,2,0
real_estate,agriculture,jeddah,dammam,high,low,small,medium,0.155,0.136,0.757,2,0
agriculture,agriculture,dammam,dammam,medium,medium,large,medium,0.109,0.094,0.746,5,1
real_estate,tech,riyadh,riyadh,medium,medium,small,small,0.091,0.187,0.731,5,1
tech,agriculture,dammam,jeddah,high,medium,medium,medium,0.106,0.158,0.281,4,0
tech,tech,jeddah,jeddah,high,medium,large,small,0.079,0.138,0.742,6,1
tech,agriculture,riyadh,riyadh,medium,low,small,small,0.106,0.177,0.752,5,1
tech,tech,jeddah,jeddah,medium,medium,medium,medium,0.091,0.171,0.503,7,1
agriculture,agriculture,jeddah,jeddah,medium,low,medium,large,0.164,0.197,1.0,6,1
agriculture,agriculture,jeddah,dammam,medium,low,small,medium,0.075,0.136,0.74,5,1
tech,tech,riyadh,jeddah,medium,medium,medium,large,0.117,0.142,0.045,5,0
agriculture,real_estate,riyadh,riyadh,medium,high,medium,large,0.125,0.13,0.281,2,0
agriculture,agriculture,jeddah,dammam,medium,low,large,small,0.131,0.125,0.518,4,0
agriculture,agriculture,dammam,dammam,low,medium,medium,small,0.079,0.201,0.246,4,0
real_estate,real_estate,jeddah,riyadh,medium,low,small,medium,0.09,0.201,0.722,5,1
tech,tech,dammam,riyadh,medium,medium,medium,small,0.139,0.159,1.0,5,1
real_estate,real_estate,dammam,dammam,low,medium,large,large,0.124,0.211,0.981,5,1
real_estate,real_estate,dammam,dammam,medium,high,medium,medium,0.163,0.206,0.58,5,0
tech,tech,dammam,riyadh,high,low,small,small,0.165,0.173,0.778,6,1
tech,tech,riyadh,jeddah,high,medium,small,large,0.072,0.142,0.734,5,1
agriculture,tech,riyadh,riyadh,high,low,medium,small,0.17,0.183,0.57,4,0
tech,tech,jeddah,jeddah,high,medium,medium,small,0.165,0.138,0.755,5,1
tech,real_estate,jeddah,jeddah,medium,medium,small,large,0.173,0.192,0.788,4,1
tech,agriculture,jeddah,dammam,medium,medium,medium,medium,0.107,0.094,0.993,3,1
agriculture,agriculture,jeddah,riyadh,medium,medium,small,small,0.136,0.139,0.762,6,1
agriculture,agriculture,dammam,riyadh,low,medium,small,small,0.135,0.124,0.281,3,0
tech,agriculture,riyadh,dammam,medium,low,small,small,0.091,0.165,0.504,4,0
tech,tech,jeddah,jeddah,medium,medium,large,large,0.126,0.177,0.768,7,1
real_estate,agriculture,dammam,riyadh,medium,low,small,small,0.123,0.119,0.514,3,0
agriculture,tech,jeddah,jeddah,low,low,large,medium,0.107,0.128,0.757,4,0
tech,tech,riyadh,jeddah,medium,low,small,medium,0.085,0.152,0.259,5,0
agriculture,agriculture,riyadh,riyadh,high,medium,small,small,0.08,0.124,0.5,7,1
real_estate,tech,riyadh,jeddah,low,medium,medium,small,0.075,0.136,0.25,1,0
tech,tech,dammam,dammam,high,medium,large,large,0.11,0.15,0.521,7,1
tech,tech,dammam,dammam,medium,medium,medium,small,0.077,0.128,0.744,6,1
tech,tech,jeddah,jeddah,medium,medium,large,large,0.136,0.142,0.53,7,1
tech,tech,riyadh,riyadh,medium,medium,large,large,0.155,0.118,0.973,6,1
tech,real_estate,dammam,riyadh,high,low,small,medium,0.078,0.201,0.702,3,0
tech,real_estate,jeddah,riyadh,low,medium,small,small,0.137,0.174,0.319,2,0
agriculture,tech,jeddah,riyadh,high,medium,small,large,0.139,0.117,0.512,2,0
real_estate,tech,jeddah,jeddah,medium,medium,medium,small,0.08,0.183,0.719,4,0
real_estate,agriculture,riyadh,jeddah,low,medium,large,small,0.153,0.169,0.107,1,0
agriculture,real_estate,riyadh,riyadh,medium,high,large,medium,0.15,0.191,0.344,2,0
tech,tech,riyadh,jeddah,low,medium,medium,small,0.1,0.183,0.744,3,0
tech,real_estate,jeddah,riyadh,low,high,small,medium,0.073,0.191,0.47,1,0
agriculture,agriculture,riyadh,riyadh,high,medium,small,small,0.075,0.139,0.738,7,1
tech,tech,riyadh,riyadh,high,medium,large,large,0.101,0.139,0.513,7,1
tech,tech,jeddah,jeddah,high,medium,large,large,0.162,0.142,0.534,6,0
real_estate,agriculture,jeddah,dammam,medium,low,large,small,0.133,0.125,0.281,2,0
tech,agriculture,jeddah,dammam,medium,low,medium,small,0.168,0.125,0.516,2,0
agriculture,agriculture,dammam,dammam,medium,low,medium,medium,0.113,0.081,0.491,6,0
tech,tech,riyadh,riyadh,medium,medium,small,small,0.095,0.187,0.968,7,1
tech,agriculture,dammam,dammam,medium,low,large,small,0.162,0.125,0.289,3,0
agriculture,tech,dammam,riyadh,low,medium,large,large,0.115,0.139,1.0,2,1
